step,epoch,lr,loss,grad_norm_global,grad_norm_encoder.blocks.0,grad_norm_encoder.blocks.1,grad_norm_encoder.blocks.2,grad_norm_encoder.blocks.3,grad_norm_encoder.blocks.4,grad_norm_encoder.blocks.5,grad_norm_encoder.blocks.6,grad_norm_encoder.blocks.7,grad_norm_encoder.blocks.8,grad_norm_encoder.blocks.9,grad_norm_encoder.blocks.10,grad_norm_encoder.blocks.11,M_max_abs_encoder.blocks.0.attn_router,M_off_diag_mass_encoder.blocks.0.attn_router,M_max_abs_encoder.blocks.0.mlp_router,M_off_diag_mass_encoder.blocks.0.mlp_router,M_max_abs_encoder.blocks.1.attn_router,M_off_diag_mass_encoder.blocks.1.attn_router,M_max_abs_encoder.blocks.1.mlp_router,M_off_diag_mass_encoder.blocks.1.mlp_router,M_max_abs_encoder.blocks.2.attn_router,M_off_diag_mass_encoder.blocks.2.attn_router,M_max_abs_encoder.blocks.2.mlp_router,M_off_diag_mass_encoder.blocks.2.mlp_router,M_max_abs_encoder.blocks.3.attn_router,M_off_diag_mass_encoder.blocks.3.attn_router,M_max_abs_encoder.blocks.3.mlp_router,M_off_diag_mass_encoder.blocks.3.mlp_router,M_max_abs_encoder.blocks.4.attn_router,M_off_diag_mass_encoder.blocks.4.attn_router,M_max_abs_encoder.blocks.4.mlp_router,M_off_diag_mass_encoder.blocks.4.mlp_router,M_max_abs_encoder.blocks.5.attn_router,M_off_diag_mass_encoder.blocks.5.attn_router,M_max_abs_encoder.blocks.5.mlp_router,M_off_diag_mass_encoder.blocks.5.mlp_router,M_max_abs_encoder.blocks.6.attn_router,M_off_diag_mass_encoder.blocks.6.attn_router,M_max_abs_encoder.blocks.6.mlp_router,M_off_diag_mass_encoder.blocks.6.mlp_router,M_max_abs_encoder.blocks.7.attn_router,M_off_diag_mass_encoder.blocks.7.attn_router,M_max_abs_encoder.blocks.7.mlp_router,M_off_diag_mass_encoder.blocks.7.mlp_router,M_max_abs_encoder.blocks.8.attn_router,M_off_diag_mass_encoder.blocks.8.attn_router,M_max_abs_encoder.blocks.8.mlp_router,M_off_diag_mass_encoder.blocks.8.mlp_router,M_max_abs_encoder.blocks.9.attn_router,M_off_diag_mass_encoder.blocks.9.attn_router,M_max_abs_encoder.blocks.9.mlp_router,M_off_diag_mass_encoder.blocks.9.mlp_router,M_max_abs_encoder.blocks.10.attn_router,M_off_diag_mass_encoder.blocks.10.attn_router,M_max_abs_encoder.blocks.10.mlp_router,M_off_diag_mass_encoder.blocks.10.mlp_router,M_max_abs_encoder.blocks.11.attn_router,M_off_diag_mass_encoder.blocks.11.attn_router,M_max_abs_encoder.blocks.11.mlp_router,M_off_diag_mass_encoder.blocks.11.mlp_router,sk_dev_encoder.blocks.0.attn_router,sk_dev_encoder.blocks.0.mlp_router,sk_dev_encoder.blocks.1.attn_router,sk_dev_encoder.blocks.1.mlp_router,sk_dev_encoder.blocks.2.attn_router,sk_dev_encoder.blocks.2.mlp_router,sk_dev_encoder.blocks.3.attn_router,sk_dev_encoder.blocks.3.mlp_router,sk_dev_encoder.blocks.4.attn_router,sk_dev_encoder.blocks.4.mlp_router,sk_dev_encoder.blocks.5.attn_router,sk_dev_encoder.blocks.5.mlp_router,sk_dev_encoder.blocks.6.attn_router,sk_dev_encoder.blocks.6.mlp_router,sk_dev_encoder.blocks.7.attn_router,sk_dev_encoder.blocks.7.mlp_router,sk_dev_encoder.blocks.8.attn_router,sk_dev_encoder.blocks.8.mlp_router,sk_dev_encoder.blocks.9.attn_router,sk_dev_encoder.blocks.9.mlp_router,sk_dev_encoder.blocks.10.attn_router,sk_dev_encoder.blocks.10.mlp_router,sk_dev_encoder.blocks.11.attn_router,sk_dev_encoder.blocks.11.mlp_router
2280,29,7.51951230808494e-06,0.9834198355674744,9.145938942398288,2.5442287910110903,1.6452157710355881,1.5864979272278774,1.5988529699935483,1.467429236004655,1.4092029735512939,1.0807845260408901,0.8446862018878568,0.76761057307641,0.5979580228485601,0.5011770970031166,1.1332497521382365,0.9999129176139832,0.00031017090077511966,0.9999107718467712,0.00034813483944162726,0.999900221824646,0.00035654049133881927,0.9999136328697205,0.0003411144425626844,0.9999144673347473,0.00031453598057851195,0.9999274015426636,0.0002824770926963538,0.9999306201934814,0.0002670999092515558,0.9999476075172424,0.00023251629318110645,0.9999510049819946,0.00021981234021950513,0.9999603033065796,0.00020993559155613184,0.9999620914459229,0.00019348619389347732,0.9999679923057556,0.00019225358846597373,0.9999679923057556,0.00018186794477514923,0.9999649524688721,0.0002126239414792508,0.9999629855155945,0.00020450763986445963,0.999957263469696,0.00027165302890352905,0.9999566078186035,0.00025273379287682474,0.9999433159828186,0.0003325892030261457,0.9999465346336365,0.0003158247272949666,0.9999263286590576,0.00030338086071424186,0.999934196472168,0.0002861006942111999,0.9999077320098877,0.00024259659403469414,0.9999195337295532,0.00023170332133304328,0.9998872876167297,0.00028108409605920315,0.00012814998626708984,0.0001766681671142578,0.00016188621520996094,0.00017309188842773438,0.00013780593872070312,0.00012624263763427734,0.0001125335693359375,0.00010991096496582031,0.00010156631469726562,0.00011444091796875,9.655952453613281e-05,0.00011265277862548828,9.822845458984375e-05,0.00013136863708496094,0.00011467933654785156,0.0001894235610961914,0.00016248226165771484,0.00023436546325683594,0.00022029876708984375,0.0001531839370727539,0.00014913082122802734,9.417533874511719e-06,2.8133392333984375e-05,5.459785461425781e-05
2290,29,7.51951230808494e-06,0.46825504302978516,9.631983592933159,3.2477398653517864,1.9832627585645635,1.9558029267388564,2.0351004751075608,1.777652364386914,1.7680594766443414,1.368130605297059,1.0445194822370043,0.877293528505404,0.7319554524256313,0.6196417910068236,1.0912914511686036,0.9999128580093384,0.00031012107501737773,0.9999105930328369,0.0003481553285382688,0.9999000430107117,0.00035669264616444707,0.9999134540557861,0.000341057893820107,0.9999143481254578,0.000314588425680995,0.9999274015426636,0.0002825460978783667,0.9999306201934814,0.0002671481925062835,0.9999475479125977,0.00023253707331605256,0.9999508857727051,0.00021996376744937152,0.99996018409729,0.0002101567661156878,0.9999619126319885,0.0001936553162522614,0.9999679923057556,0.00019256681844126433,0.9999678134918213,0.00018222955986857414,0.9999648928642273,0.00021294465113896877,0.9999628663063049,0.00020489023881964386,0.9999570846557617,0.0002721909258980304,0.9999565482139587,0.0002532852522563189,0.9999431371688843,0.00033329561119899154,0.9999465346336365,0.00031643908005207777,0.9999261498451233,0.00030381541000679135,0.9999340176582336,0.0002864013658836484,0.9999077320098877,0.00024260720238089561,0.9999195337295532,0.00023179317940957844,0.9998872876167297,0.0002809481229633093,0.00012803077697753906,0.00017631053924560547,0.00016164779663085938,0.00017273426055908203,0.00013768672943115234,0.00012624263763427734,0.00011241436004638672,0.00010991096496582031,0.00010144710540771484,0.00011456012725830078,9.644031524658203e-05,0.00011277198791503906,9.822845458984375e-05,0.0001316070556640625,0.00011491775512695312,0.00018978118896484375,0.00016295909881591797,0.00023484230041503906,0.00022089481353759766,0.0001533031463623047,0.00014913082122802734,9.655952453613281e-06,2.8252601623535156e-05,5.424022674560547e-05
2300,29,7.51951230808494e-06,2.3416619300842285,11.382330590741958,3.5915811093780023,2.3702802740000846,2.3132032618465677,2.470364699691776,2.279902045618657,2.0134894008832234,1.589322009537217,1.2166864923272802,1.0863095270753398,1.0211538425533586,0.8518493742284414,0.5098116865321425,0.9999127388000488,0.00031010102247819304,0.9999104142189026,0.0003481410094536841,0.9998998641967773,0.00035678286803886294,0.9999132752418518,0.0003407585609238595,0.9999141693115234,0.0003145683149341494,0.9999272227287292,0.0002823778777383268,0.9999305009841919,0.00026702010654844344,0.9999474287033081,0.00023277771833818406,0.9999508261680603,0.00022000682656653225,0.99996018409729,0.00021027846378274262,0.9999619126319885,0.0001937744382303208,0.9999679923057556,0.00019255786901339889,0.9999678134918213,0.00018226048268843442,0.9999648332595825,0.00021315732738003135,0.9999628663063049,0.00020513893105089664,0.9999570846557617,0.00027273871819488704,0.9999564290046692,0.0002537451218813658,0.9999431371688843,0.0003339146787766367,0.9999464750289917,0.0003169865522067994,0.999925971031189,0.0003039044968318194,0.9999338388442993,0.0002862978435587138,0.9999077320098877,0.0002426869177725166,0.9999195337295532,0.00023179188428912312,0.9998873472213745,0.00028109137201681733,0.00012767314910888672,0.00017595291137695312,0.0001614093780517578,0.00017189979553222656,0.00013709068298339844,0.00012564659118652344,0.00011205673217773438,0.00010967254638671875,0.00010156631469726562,0.00011467933654785156,9.655952453613281e-05,0.00011301040649414062,9.834766387939453e-05,0.00013184547424316406,0.00011515617370605469,0.00019025802612304688,0.00016319751739501953,0.00023567676544189453,0.00022149085998535156,0.00015294551849365234,0.000148773193359375,9.655952453613281e-06,2.8252601623535156e-05,5.459785461425781e-05
2310,29,7.51951230808494e-06,0.7925272583961487,8.82211380683106,3.0498642988323663,1.8728380357580574,1.8577956377880063,1.9337840675580193,1.7440261003371251,1.625061708978235,1.1815994887271186,0.9799175741767062,0.8598688253627902,0.7628860983744706,0.6088287858926417,0.8899153104872058,0.9999129176139832,0.0003101103939116001,0.9999104142189026,0.0003480585874058306,0.9999000430107117,0.00035657593980431557,0.9999134540557861,0.00034055206924676895,0.9999143481254578,0.00031448324443772435,0.9999274015426636,0.00028219123487360775,0.9999306201934814,0.00026709891972132027,0.9999476075172424,0.00023270778183359653,0.9999510049819946,0.00022024265490472317,0.9999603033065796,0.00021046955953352153,0.9999619722366333,0.000193840402062051,0.9999679923057556,0.000192654159036465,0.9999678134918213,0.0001823658385546878,0.9999649524688721,0.0002132691879523918,0.9999629855155945,0.0002052792115136981,0.9999570846557617,0.00027292303275316954,0.9999565482139587,0.00025370571529492736,0.9999431371688843,0.00033399288076907396,0.9999465346336365,0.0003169364936184138,0.999925971031189,0.0003038891009055078,0.9999338388442993,0.0002862940600607544,0.999907910823822,0.00024249478883575648,0.9999197125434875,0.00023164406593423337,0.9998872876167297,0.00028093651053495705,0.00012803077697753906,0.00017583370208740234,0.0001614093780517578,0.00017201900482177734,0.00013744831085205078,0.000125885009765625,0.00011241436004638672,0.00011014938354492188,0.00010204315185546875,0.00011515617370605469,9.679794311523438e-05,0.00011324882507324219,9.85860824584961e-05,0.0001322031021118164,0.00011563301086425781,0.00019061565399169922,0.0001634359359741211,0.0002357959747314453,0.00022161006927490234,0.00015294551849365234,0.000148773193359375,1.0013580322265625e-05,2.872943878173828e-05,5.424022674560547e-05
2320,29,7.51951230808494e-06,0.9907438158988953,10.726407133466221,3.7280081349568164,2.301037839755174,2.2382973139308526,2.216783444960512,2.1888440221041625,1.8552925303539929,1.5530674870142767,1.168774232275298,0.97931844281339,0.8793107086925198,0.7066985864550681,0.9694155644075217,0.9999129176139832,0.00031013882835395634,0.9999104142189026,0.0003480812592897564,0.999900221824646,0.000356255448423326,0.9999134540557861,0.0003406655159778893,0.9999143481254578,0.0003145857772324234,0.9999274015426636,0.00028228265000507236,0.9999306201934814,0.0002671073016244918,0.9999476075172424,0.00023287563817575574,0.9999510049819946,0.00022034278663340956,0.9999603033065796,0.00021049584029242396,0.9999619722366333,0.00019382877508178353,0.9999679923057556,0.00019255165534559637,0.9999678730964661,0.00018216203898191452,0.9999649524688721,0.00021310737065505236,0.9999629855155945,0.0002051416813628748,0.999957263469696,0.00027261656941846013,0.9999565482139587,0.00025326089235022664,0.9999431371688843,0.00033347218413837254,0.9999465346336365,0.0003165704838465899,0.999925971031189,0.0003037370624952018,0.9999340176582336,0.0002863147819880396,0.9999080896377563,0.00024242846120614558,0.9999198913574219,0.0002315942256245762,0.9998874068260193,0.00028078435570932925,0.00012803077697753906,0.00017583370208740234,0.00016164779663085938,0.00017213821411132812,0.00013768672943115234,0.00012600421905517578,0.00011265277862548828,0.00011050701141357422,0.00010228157043457031,0.00011515617370605469,9.679794311523438e-05,0.00011301040649414062,9.846687316894531e-05,0.00013196468353271484,0.00011551380157470703,0.00019049644470214844,0.00016295909881591797,0.0002351999282836914,0.00022101402282714844,0.00015294551849365234,0.00014901161193847656,1.0371208190917969e-05,2.8967857360839844e-05,5.4001808166503906e-05
2330,29,7.51951230808494e-06,0.0696176141500473,9.773950883895717,3.5605342365003807,2.2097899380582975,2.1245164012262796,2.1193259554340083,1.9752592209263296,1.6855358508292524,1.236968163373859,1.0465240187184937,0.9531276084888355,0.8307150947808521,0.7400159507341177,0.49103686479406056,0.9999127388000488,0.00031008024234324694,0.9999104142189026,0.0003480853629298508,0.9999004006385803,0.00035612363717518747,0.9999136328697205,0.00034034554846584797,0.9999143481254578,0.00031454439158551395,0.9999274611473083,0.00028226649737916887,0.9999306797981262,0.0002671000547707081,0.9999476075172424,0.00023279637389350682,0.9999510049819946,0.00022031526896171272,0.9999603033065796,0.0002103536535287276,0.9999620914459229,0.00019373188843019307,0.9999679923057556,0.00019235677609685808,0.9999679923057556,0.00018201390048488975,0.9999649524688721,0.00021283661772031337,0.9999629855155945,0.00020489278540480882,0.999957263469696,0.00027220038464292884,0.9999565482139587,0.00025300090783275664,0.9999432563781738,0.0003330021572764963,0.9999465346336365,0.00031596049666404724,0.999925971031189,0.0003033386019524187,0.9999340176582336,0.0002857147192116827,0.999907910823822,0.0002424876729492098,0.9999197125434875,0.00023165068705566227,0.9998874068260193,0.0002809267898555845,0.00012767314910888672,0.00017583370208740234,0.00016164779663085938,0.00017213821411132812,0.00013768672943115234,0.00012600421905517578,0.0001125335693359375,0.00011026859283447266,0.00010216236114501953,0.0001150369644165039,9.679794311523438e-05,0.00011289119720458984,9.834766387939453e-05,0.0001316070556640625,0.00011515617370605469,0.0001900196075439453,0.00016260147094726562,0.00023472309112548828,0.0002205371856689453,0.00015223026275634766,0.00014829635620117188,9.894371032714844e-06,2.86102294921875e-05,5.424022674560547e-05
2340,29,7.51951230808494e-06,2.2676215171813965,9.89880906653367,2.9418268315707885,1.8431011231329728,1.8108617735193109,1.8407611515868039,1.647014577907211,1.6003734639816674,1.1627041414847303,0.9538996259472924,0.8032546324293599,0.7963497832506757,0.8200153500396161,1.5113466491779681,0.9999127388000488,0.00031020291498862207,0.9999105930328369,0.00034820675500668585,0.9999004006385803,0.0003563555656000972,0.9999136328697205,0.00034060372854582965,0.9999145269393921,0.00031452797702513635,0.9999275803565979,0.00028205415583215654,0.9999307990074158,0.00026703826733864844,0.9999476075172424,0.00023279878951143473,0.9999510049819946,0.00022009237727615982,0.9999603033065796,0.0002100998244713992,0.9999620914459229,0.00019345383043400943,0.9999679923057556,0.0001923328236443922,0.9999679923057556,0.00018185985391028225,0.9999649524688721,0.0002126326144207269,0.9999629855155945,0.0002047455927822739,0.999957263469696,0.00027215975569561124,0.9999565482139587,0.0002528688928578049,0.9999433159828186,0.00033284194068983197,0.9999465942382812,0.0003157513274345547,0.999925971031189,0.00030306889675557613,0.9999340176582336,0.0002853921032510698,0.999907910823822,0.00024250340356957167,0.9999197125434875,0.00023161941498983651,0.9998874664306641,0.0002810926816891879,0.0001277923583984375,0.00017654895782470703,0.00016200542449951172,0.00017249584197998047,0.0001379251480102539,0.00012600421905517578,0.00011277198791503906,0.00011038780212402344,0.00010192394256591797,0.00011479854583740234,9.655952453613281e-05,0.00011289119720458984,9.822845458984375e-05,0.00013136863708496094,0.00011515617370605469,0.00018990039825439453,0.00016260147094726562,0.00023472309112548828,0.00022041797637939453,0.0001518726348876953,0.00014770030975341797,9.894371032714844e-06,2.86102294921875e-05,5.453824996948242e-05
2350,29,7.51951230808494e-06,0.6649404764175415,9.61317445033437,3.0880651435370434,1.942341663556044,1.873005373230714,1.991387088747017,1.8019167074182234,1.5610482504295309,1.3180224066624417,1.0079817402580338,0.8148792558963134,0.7603174177894869,0.9820475535743054,0.5998449103092605,0.9999129176139832,0.0003101401962339878,0.9999107718467712,0.00034829831565730274,0.9999005794525146,0.00035648394259624183,0.9999136328697205,0.00034071406116709113,0.9999145269393921,0.0003146505623590201,0.9999275803565979,0.00028200933593325317,0.9999307990074158,0.000267052702838555,0.9999476075172424,0.00023289579257834703,0.9999510049819946,0.00022002763580530882,0.9999603629112244,0.00020988834148738533,0.9999620914459229,0.00019336266268510371,0.9999679923057556,0.00019234168576076627,0.9999679923057556,0.00018194399308413267,0.9999649524688721,0.00021264702081680298,0.9999629855155945,0.00020485285494942218,0.999957263469696,0.000272187840892002,0.9999565482139587,0.00025302753783762455,0.9999433159828186,0.0003330729668959975,0.9999465346336365,0.00031580854556523263,0.9999259114265442,0.0003030362422578037,0.9999338388442993,0.00028537045000121,0.9999080896377563,0.00024240755010396242,0.9999197125434875,0.00023163693549577147,0.9998875260353088,0.00028103345539420843,0.00012814998626708984,0.00017702579498291016,0.0001627206802368164,0.00017273426055908203,0.00013816356658935547,0.00012600421905517578,0.00011289119720458984,0.00011050701141357422,0.00010180473327636719,0.00011467933654785156,9.655952453613281e-05,0.00011289119720458984,9.834766387939453e-05,0.00013148784637451172,0.00011515617370605469,0.0001901388168334961,0.0001627206802368164,0.00023484230041503906,0.00022029876708984375,0.00015163421630859375,0.00014734268188476562,1.0132789611816406e-05,2.86102294921875e-05,5.447864532470703e-05
2360,29,7.51951230808494e-06,0.08510260283946991,9.87763349416321,3.5833220927923133,2.187177327159208,2.2554925686649714,2.3494307575941544,2.11338923704477,1.8656886958876453,1.4790692646664445,1.1270023779583582,1.0447242775658037,0.8810911219204659,0.6859169074776873,0.4101531271591332,0.9999129176139832,0.0003101058246102184,0.9999107718467712,0.00034850084921345115,0.9999005794525146,0.00035669657518155873,0.9999138116836548,0.00034087648964487016,0.9999145269393921,0.00031479529570788145,0.9999276399612427,0.00028204958653077483,0.9999307990074158,0.0002670618414413184,0.9999476075172424,0.00023277656873688102,0.9999510049819946,0.00021987332729622722,0.9999604821205139,0.0002095687814289704,0.9999620914459229,0.0001932510785991326,0.9999679923057556,0.00019232188060414046,0.9999679923057556,0.0001818747550714761,0.9999649524688721,0.00021254496823530644,0.9999630451202393,0.00020473099721129984,0.999957263469696,0.00027221182244829834,0.9999567270278931,0.00025312084471806884,0.9999433159828186,0.00033321461523883045,0.9999467134475708,0.000316050136461854,0.9999257922172546,0.00030294241150841117,0.9999338388442993,0.00028542670770548284,0.999907910823822,0.0002425877028144896,0.9999197125434875,0.00023170803615357727,0.9998874664306641,0.00028126168763265014,0.00012803077697753906,0.0001773834228515625,0.00016307830810546875,0.00017321109771728516,0.00013840198516845703,0.00012612342834472656,0.00011301040649414062,0.00011038780212402344,0.0001016855239868164,0.00011444091796875,9.644031524658203e-05,0.00011277198791503906,9.822845458984375e-05,0.00013124942779541016,0.00011515617370605469,0.0001901388168334961,0.00016307830810546875,0.0002351999282836914,0.0002206563949584961,0.0001512765884399414,0.00014734268188476562,9.894371032714844e-06,2.86102294921875e-05,5.4836273193359375e-05
2370,29,7.51951230808494e-06,1.316575050354004,11.298749229471955,4.111621730493705,2.557650479961284,2.623864125746724,2.793162748253743,2.3068492129518763,2.1349487514071575,1.6053730152415373,1.2505303054903896,1.1643350516445188,0.9873642600771664,0.8294134382083538,0.5110860514306764,0.9999127984046936,0.0003101615875493735,0.9999107718467712,0.0003485750057734549,0.9999004006385803,0.00035694550024345517,0.9999136328697205,0.0003413929371163249,0.9999143481254578,0.0003151838027406484,0.9999275803565979,0.0002820236259140074,0.9999307990074158,0.00026705715572461486,0.9999476075172424,0.00023268336371984333,0.9999510049819946,0.0002198045840486884,0.9999603629112244,0.000209471007110551,0.9999620914459229,0.0001932640589075163,0.9999679923057556,0.00019215032807551324,0.9999679923057556,0.00018177440506406128,0.9999649524688721,0.00021222606301307678,0.9999631643295288,0.00020453767501749098,0.9999573230743408,0.00027198708266951144,0.9999567270278931,0.0002529893536120653,0.9999433159828186,0.00033325227559544146,0.9999467134475708,0.00031617190688848495,0.9999257922172546,0.00030293921008706093,0.9999338388442993,0.00028553756419569254,0.9999077320098877,0.0002426588034722954,0.9999195337295532,0.00023175858950708061,0.9998875260353088,0.0002813769388012588,0.00012791156768798828,0.00017750263214111328,0.00016307830810546875,0.0001735687255859375,0.0001385211944580078,0.00012600421905517578,0.00011289119720458984,0.00011014938354492188,0.00010144710540771484,0.00011408329010009766,9.632110595703125e-05,0.00011265277862548828,9.799003601074219e-05,0.0001308917999267578,0.00011515617370605469,0.0001900196075439453,0.00016307830810546875,0.00023543834686279297,0.00022101402282714844,0.00015115737915039062,0.00014734268188476562,9.5367431640625e-06,2.8252601623535156e-05,5.501508712768555e-05
2380,29,7.51951230808494e-06,2.0718231201171875,10.255870560225796,3.2246284997971526,1.9335122260706625,1.8543223491544376,1.6517774959178606,1.6520129605367748,1.5594903881260243,1.209373451085859,0.9209527720877673,0.848939055118134,0.7078948589054996,0.5841041820774205,0.7658219556576592,0.9999127984046936,0.00031010652310214937,0.9999107718467712,0.0003485246270429343,0.9999004006385803,0.00035688592470251024,0.9999134540557861,0.0003415348182898015,0.9999143481254578,0.0003151889250148088,0.9999275803565979,0.0002819758665282279,0.9999306797981262,0.00026700139278545976,0.9999476075172424,0.00023260345915332437,0.9999510049819946,0.00021958765864837915,0.9999603033065796,0.00020947543089278042,0.9999620914459229,0.00019320698629599065,0.9999679923057556,0.0001920846989378333,0.9999679923057556,0.00018177668971475214,0.9999649524688721,0.00021221402857918292,0.9999630451202393,0.0002045701548922807,0.999957263469696,0.0002717723837122321,0.9999567270278931,0.00025288487086072564,0.9999433159828186,0.00033313489984720945,0.9999467134475708,0.00031604463583789766,0.9999257922172546,0.0003030868247151375,0.9999338388442993,0.0002856109931599349,0.9999077320098877,0.0002426988212391734,0.9999195337295532,0.0002317698672413826,0.9998874664306641,0.0002811851736623794,0.00012791156768798828,0.00017726421356201172,0.0001628398895263672,0.00017344951629638672,0.00013840198516845703,0.000125885009765625,0.0001125335693359375,0.0001100301742553711,0.00010120868682861328,0.00011396408081054688,9.620189666748047e-05,0.0001125335693359375,9.799003601074219e-05,0.0001308917999267578,0.00011491775512695312,0.0001895427703857422,0.00016295909881591797,0.0002351999282836914,0.00022089481353759766,0.0001513957977294922,0.0001475811004638672,9.5367431640625e-06,2.8252601623535156e-05,5.4717063903808594e-05
2390,29,7.51951230808494e-06,2.240096092224121,7.805252123736117,2.787134961064182,1.8052863858057007,1.7656847522290497,1.8091400958346524,1.6434290213849199,1.5662313849707357,1.161398148248631,0.9268842656811025,0.7835289687988303,0.6938515713006099,0.5652383808654355,0.5730641849440415,0.9999127388000488,0.00031010672682896256,0.9999105930328369,0.00034863120527006686,0.9999004006385803,0.0003569679975043982,0.9999134540557861,0.000341833132551983,0.9999143481254578,0.0003153645375277847,0.9999274015426636,0.000282356544630602,0.9999306201934814,0.00026726312353275716,0.9999476075172424,0.00023250655794981867,0.9999510049819946,0.0002195734268752858,0.9999603033065796,0.00020961026893928647,0.9999620914459229,0.00019341151346452534,0.9999679923057556,0.0001923077943501994,0.9999679923057556,0.0001818880409700796,0.9999649524688721,0.00021246446704026312,0.9999630451202393,0.00020465729176066816,0.999957263469696,0.00027210760163143277,0.9999567270278931,0.00025320902932435274,0.9999432563781738,0.0003335433721076697,0.9999465346336365,0.00031627030693925917,0.9999257922172546,0.0003033475368283689,0.9999338388442993,0.00028579123318195343,0.9999077320098877,0.0002427247236482799,0.9999195337295532,0.0002318249607924372,0.9998874664306641,0.00028112553991377354,0.00012767314910888672,0.00017702579498291016,0.0001628398895263672,0.00017380714416503906,0.00013875961303710938,0.000125885009765625,0.00011265277862548828,0.0001100301742553711,0.00010120868682861328,0.00011408329010009766,9.644031524658203e-05,0.00011265277862548828,9.822845458984375e-05,0.00013124942779541016,0.0001150369644165039,0.00018990039825439453,0.00016319751739501953,0.00023543834686279297,0.00022089481353759766,0.0001518726348876953,0.00014793872833251953,9.5367431640625e-06,2.8252601623535156e-05,5.459785461425781e-05
2400,29,7.51951230808494e-06,1.1740388870239258,8.276178147767435,2.684339935855314,1.6122105612477098,1.599567828716642,1.6141576567726912,1.5147393779113647,1.43737256248171,1.0891867990832187,0.855675861149237,0.7249828444195552,0.5879794574772733,0.4375456944406313,0.4999077714724371,0.9999127388000488,0.0003102042246609926,0.9999107718467712,0.00034867090289480984,0.999900221824646,0.000357431621523574,0.9999132752418518,0.00034230228629894555,0.9999141693115234,0.00031596716144122183,0.9999274015426636,0.0002825882693286985,0.9999306201934814,0.00026740707107819617,0.9999476075172424,0.00023256815620698035,0.9999510049819946,0.0002198083238909021,0.9999603033065796,0.00020997542014811188,0.9999619126319885,0.0001936328917508945,0.9999679923057556,0.00019248027820140123,0.9999678730964661,0.0001821327896323055,0.9999649524688721,0.00021265661052893847,0.9999629855155945,0.00020480091916397214,0.999957263469696,0.000272261502686888,0.9999566078186035,0.0002532735816203058,0.999943196773529,0.0003337250091135502,0.9999465346336365,0.00031653401674702764,0.9999257922172546,0.00030332751339301467,0.9999338388442993,0.0002858332882169634,0.9999077320098877,0.00024273018061649054,0.9999195337295532,0.00023182669247034937,0.9998874068260193,0.0002809854631777853,0.0001277923583984375,0.00017762184143066406,0.00016319751739501953,0.0001741647720336914,0.00013911724090576172,0.00012624263763427734,0.00011289119720458984,0.0001100301742553711,0.00010144710540771484,0.00011444091796875,9.644031524658203e-05,0.00011301040649414062,9.834766387939453e-05,0.00013148784637451172,0.00011515617370605469,0.0001901388168334961,0.00016319751739501953,0.00023555755615234375,0.00022101402282714844,0.00015175342559814453,0.00014781951904296875,9.655952453613281e-06,2.8252601623535156e-05,5.424022674560547e-05
2410,29,7.51951230808494e-06,2.596005916595459,8.855997314518328,2.9767105943735688,1.8536345668840184,1.82524666584013,1.8602696200087578,1.717833201619653,1.5971018979116194,1.2217287410185216,0.9632846565482497,0.863102702263656,0.7474473113006339,0.6437397003496619,0.507860627995126,0.9999129176139832,0.00031017238507047296,0.9999109506607056,0.0003486491332296282,0.999900221824646,0.00035752711119130254,0.9999132752418518,0.00034238657099194825,0.9999141693115234,0.0003158902400173247,0.999927282333374,0.0002826932759489864,0.9999306201934814,0.00026743445778265595,0.9999476075172424,0.0002325280220247805,0.9999508857727051,0.00021977337019052356,0.9999603033065796,0.00020996929379180074,0.9999619126319885,0.0001936895860126242,0.9999679923057556,0.00019252336642239243,0.9999678134918213,0.0001821433543227613,0.9999649524688721,0.000212814164115116,0.9999629855155945,0.0002049506874755025,0.9999570846557617,0.0002724356309045106,0.9999565482139587,0.000253463804256171,0.9999431371688843,0.00033392439945600927,0.9999464154243469,0.00031674050842411816,0.9999256134033203,0.00030361692188307643,0.999933660030365,0.00028608826687559485,0.9999077320098877,0.00024270295398309827,0.9999196529388428,0.0002317243197467178,0.9998874664306641,0.0002809517609421164,0.00012814998626708984,0.00017786026000976562,0.0001634359359741211,0.0001742839813232422,0.00013899803161621094,0.00012612342834472656,0.00011277198791503906,0.00010991096496582031,0.00010120868682861328,0.00011444091796875,9.644031524658203e-05,0.00011301040649414062,9.822845458984375e-05,0.0001316070556640625,0.00011527538299560547,0.0001901388168334961,0.0001633167266845703,0.00023567676544189453,0.00022113323211669922,0.00015175342559814453,0.00014770030975341797,9.775161743164062e-06,2.849102020263672e-05,5.424022674560547e-05
